ground_truth,prob_front,prob_side,confidence_front,confidence_side,weight_front,weight_side,average_score,adaptive_score,average_prediction,adaptive_prediction
1,0.569101095199585,0.39288756251335144,0.06910109519958496,0.10711243748664856,0.4904983084535521,0.5095016915464479,0.4809943288564682,0.47932000222257365,0,0
1,0.8521763682365417,0.4668014943599701,0.35217636823654175,0.03319850564002991,0.5790751292535932,0.4209248707464069,0.6594889312982559,0.6899624992611331,1,1
1,0.7136319875717163,0.5256726145744324,0.2136319875717163,0.025672614574432373,0.5468519893082455,0.45314801069175453,0.6196523010730743,0.6284585716071276,1,1
0,0.23955018818378448,0.6543244123458862,0.2604498118162155,0.15432441234588623,0.5265064768813266,0.47349352311867343,0.44693730026483536,0.43594309688111244,0,0
0,0.6190651655197144,0.618925154209137,0.11906516551971436,0.11892515420913696,0.5000350028275872,0.49996499717241283,0.6189951598644257,0.6189951647652174,1,1
0,0.6124378442764282,0.5854578018188477,0.11243784427642822,0.08545780181884766,0.5067446014903197,0.4932553985096803,0.5989478230476379,0.5991297926822062,1,1
0,0.5603381991386414,0.5491736531257629,0.06033819913864136,0.04917365312576294,0.502791107511328,0.4972088924886721,0.5547559261322021,0.5547870875804394,1,1
0,0.7644628286361694,0.7210734486579895,0.26446282863616943,0.2210734486579895,0.5108456435126147,0.48915435648738526,0.7427681386470795,0.7432387243945562,1,1
0,0.2955886721611023,0.5564679503440857,0.2044113278388977,0.05646795034408569,0.5369185318516411,0.46308146814835893,0.426028311252594,0.4163970313115624,0,0
0,0.22476539015769958,0.529030978679657,0.2752346098423004,0.029030978679656982,0.5612418656308972,0.4387581343691029,0.3768981844186783,0.35826439213031075,0,0
0,0.40824443101882935,0.6183953881263733,0.09175556898117065,0.11839538812637329,0.49334043905545527,0.5066595609445447,0.5133199095726013,0.5147194226790134,1,1
1,0.41190168261528015,0.5257035493850708,0.08809831738471985,0.0257035493850708,0.5155936333544409,0.48440636664555914,0.4688026160001755,0.46702803141471644,0,0
1,0.8240500688552856,0.5823603272438049,0.32405006885528564,0.08236032724380493,0.5601300174138779,0.4398699825861221,0.7032051980495453,0.7177380064213993,1,1
1,0.6485067009925842,0.7071706652641296,0.14850670099258423,0.20717066526412964,0.4853382135211223,0.5146617864788776,0.6778386831283569,0.6786988016465108,1,1
1,0.6610243320465088,0.6799284219741821,0.1610243320465088,0.17992842197418213,0.49527411825581963,0.5047258817441803,0.6704763770103455,0.6705657155038249,1,1
1,0.8589493036270142,0.639477014541626,0.35894930362701416,0.13947701454162598,0.5546488871497711,0.4453511128502289,0.7492131590843201,0.7612070754430493,1,1
1,0.8411768078804016,0.6026119589805603,0.3411768078804016,0.1026119589805603,0.5593599485882323,0.4406400514117677,0.721894383430481,0.736055580596135,1,1
1,0.6447577476501465,0.7288884520530701,0.14475774765014648,0.22888845205307007,0.47897972085518536,0.5210202791448145,0.6868230998516083,0.6885915507428075,1,1
1,0.793021023273468,0.6594085097312927,0.293021023273468,0.15940850973129272,0.533353523373788,0.46664647662621206,0.7262147665023804,0.73067121459584,1,1
1,0.5359379649162292,0.7154650688171387,0.03593796491622925,0.21546506881713867,0.4552383816708029,0.5447616183291971,0.625701516866684,0.6337374405712426,1,1
1,0.76121586561203,0.7373174428939819,0.26121586561203003,0.23731744289398193,0.5059743213370789,0.4940256786629212,0.749266654253006,0.749409431109773,1,1
1,0.7995001077651978,0.6641991138458252,0.29950010776519775,0.1641991138458252,0.5337737413402378,0.4662262586597622,0.7318496108055115,0.7364192315772214,1,1
1,0.7849712371826172,0.6353585124015808,0.2849712371826172,0.1353585124015808,0.5373335677146007,0.46266643228539933,0.710164874792099,0.7157504515836778,1,1
1,0.48284196853637695,0.6090350151062012,0.017158031463623047,0.10903501510620117,0.4770468981396756,0.5229531018603245,0.5459384918212891,0.5488350136732709,1,1
1,0.7727352976799011,0.6589977741241455,0.2727352976799011,0.1589977741241455,0.5284037676962413,0.4715962323037586,0.7158665359020233,0.7190971100994468,1,1
1,0.8477447628974915,0.649133563041687,0.34774476289749146,0.149133563041687,0.5494902225233915,0.45050977747660853,0.7484391629695892,0.7582684754460909,1,1
1,0.8406866788864136,0.6496411561965942,0.3406866788864136,0.14964115619659424,0.5476166411270882,0.45238335887291187,0.7451639175415039,0.7542608636343621,1,1
1,0.8840533494949341,0.6430193781852722,0.3840533494949341,0.14301937818527222,0.5599684394885159,0.44003156051148407,0.7635363638401031,0.7779907949632633,1,1
1,0.3416358530521393,0.542334794998169,0.15836414694786072,0.042334794998168945,0.5289748383824212,0.47102516161757885,0.4419853240251541,0.436170104618745,0,0
1,0.5977159142494202,0.6054808497428894,0.09771591424942017,0.1054808497428894,0.49805877588033964,0.5019412241196604,0.6015983819961548,0.6016134554762222,1,1
1,0.4462384879589081,0.6166601777076721,0.05376151204109192,0.11666017770767212,0.4842805157488375,0.5157194842511625,0.5314493328332901,0.5341282739013524,1,1
1,0.4429699182510376,0.5188863277435303,0.0570300817489624,0.018886327743530273,0.5095347824799452,0.4904652175200548,0.48092812299728394,0.4802042765461146,0,0
1,0.608129620552063,0.6182038187980652,0.10812962055206299,0.11820381879806519,0.49748147173880497,0.502518528261195,0.6131667196750641,0.6131920918280556,1,1
1,0.5409107804298401,0.6004323363304138,0.04091078042984009,0.10043233633041382,0.4851240026751863,0.5148759973248138,0.570671558380127,0.5715570008864728,1,1
1,0.47287753224372864,0.5778834223747253,0.027122467756271362,0.07788342237472534,0.4873124855279984,0.5126875144720016,0.525380477309227,0.5267127410599094,1,1
1,0.6945325136184692,0.7071770429611206,0.19453251361846924,0.2071770429611206,0.4968389097815695,0.5031610902184305,0.7008547782897949,0.7008947487878167,1,1
1,0.8024322390556335,0.7435077428817749,0.30243223905563354,0.2435077428817749,0.5147268631994862,0.4852731368005138,0.7729699909687042,0.7738377639629553,1,1
1,0.7489179968833923,0.6135927438735962,0.24891799688339233,0.11359274387359619,0.533779778436387,0.4662202215636129,0.6812553703784943,0.6858266274420132,1,1
1,0.8448300957679749,0.7063503265380859,0.34483009576797485,0.20635032653808594,0.5345647236629816,0.46543527633701837,0.7755902111530304,0.7803767261093749,1,1
1,0.7861256003379822,0.7194299697875977,0.2861256003379822,0.21942996978759766,0.5166677294972828,0.48333227050271726,0.7527777850627899,0.7538894497914544,1,1
1,0.8140560388565063,0.7385766506195068,0.31405603885650635,0.23857665061950684,0.5188608934832201,0.4811391065167799,0.7763163447380066,0.7777399534397231,1,1
