filepath,view,subject_id,activity_id,activity_name,frame,activity_id_raw,binary_label
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F81.jpg,side,37,6,writing_message_left,81,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F82.jpg,side,37,6,writing_message_left,82,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F83.jpg,side,37,6,writing_message_left,83,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F84.jpg,side,37,6,writing_message_left,84,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F85.jpg,side,37,6,writing_message_left,85,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F86.jpg,side,37,6,writing_message_left,86,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F87.jpg,side,37,6,writing_message_left,87,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F88.jpg,side,37,6,writing_message_left,88,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F89.jpg,side,37,6,writing_message_left,89,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F9.jpg,side,37,6,writing_message_left,9,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F90.jpg,side,37,6,writing_message_left,90,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F91.jpg,side,37,6,writing_message_left,91,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F92.jpg,side,37,6,writing_message_left,92,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F93.jpg,side,37,6,writing_message_left,93,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F94.jpg,side,37,6,writing_message_left,94,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F95.jpg,side,37,6,writing_message_left,95,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F96.jpg,side,37,6,writing_message_left,96,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F97.jpg,side,37,6,writing_message_left,97,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F98.jpg,side,37,6,writing_message_left,98,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC6\RGB1_SUB37ACT6F99.jpg,side,37,6,writing_message_left,99,6,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F1.jpg,side,37,7,talking_phone_right,1,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F10.jpg,side,37,7,talking_phone_right,10,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F100.jpg,side,37,7,talking_phone_right,100,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F101.jpg,side,37,7,talking_phone_right,101,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F102.jpg,side,37,7,talking_phone_right,102,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F103.jpg,side,37,7,talking_phone_right,103,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F104.jpg,side,37,7,talking_phone_right,104,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F105.jpg,side,37,7,talking_phone_right,105,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F106.jpg,side,37,7,talking_phone_right,106,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F107.jpg,side,37,7,talking_phone_right,107,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F108.jpg,side,37,7,talking_phone_right,108,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F109.jpg,side,37,7,talking_phone_right,109,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F11.jpg,side,37,7,talking_phone_right,11,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F110.jpg,side,37,7,talking_phone_right,110,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F111.jpg,side,37,7,talking_phone_right,111,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F112.jpg,side,37,7,talking_phone_right,112,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F113.jpg,side,37,7,talking_phone_right,113,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F114.jpg,side,37,7,talking_phone_right,114,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F115.jpg,side,37,7,talking_phone_right,115,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F116.jpg,side,37,7,talking_phone_right,116,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F117.jpg,side,37,7,talking_phone_right,117,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F118.jpg,side,37,7,talking_phone_right,118,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F119.jpg,side,37,7,talking_phone_right,119,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F12.jpg,side,37,7,talking_phone_right,12,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F120.jpg,side,37,7,talking_phone_right,120,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F121.jpg,side,37,7,talking_phone_right,121,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F122.jpg,side,37,7,talking_phone_right,122,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F123.jpg,side,37,7,talking_phone_right,123,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F124.jpg,side,37,7,talking_phone_right,124,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F125.jpg,side,37,7,talking_phone_right,125,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F126.jpg,side,37,7,talking_phone_right,126,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F127.jpg,side,37,7,talking_phone_right,127,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F128.jpg,side,37,7,talking_phone_right,128,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F129.jpg,side,37,7,talking_phone_right,129,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F13.jpg,side,37,7,talking_phone_right,13,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F130.jpg,side,37,7,talking_phone_right,130,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F131.jpg,side,37,7,talking_phone_right,131,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F132.jpg,side,37,7,talking_phone_right,132,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F133.jpg,side,37,7,talking_phone_right,133,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F134.jpg,side,37,7,talking_phone_right,134,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F135.jpg,side,37,7,talking_phone_right,135,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F136.jpg,side,37,7,talking_phone_right,136,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F137.jpg,side,37,7,talking_phone_right,137,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F138.jpg,side,37,7,talking_phone_right,138,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F139.jpg,side,37,7,talking_phone_right,139,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F14.jpg,side,37,7,talking_phone_right,14,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F140.jpg,side,37,7,talking_phone_right,140,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F141.jpg,side,37,7,talking_phone_right,141,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F142.jpg,side,37,7,talking_phone_right,142,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F143.jpg,side,37,7,talking_phone_right,143,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F144.jpg,side,37,7,talking_phone_right,144,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F145.jpg,side,37,7,talking_phone_right,145,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F146.jpg,side,37,7,talking_phone_right,146,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F147.jpg,side,37,7,talking_phone_right,147,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F148.jpg,side,37,7,talking_phone_right,148,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F149.jpg,side,37,7,talking_phone_right,149,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F15.jpg,side,37,7,talking_phone_right,15,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F150.jpg,side,37,7,talking_phone_right,150,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F151.jpg,side,37,7,talking_phone_right,151,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F152.jpg,side,37,7,talking_phone_right,152,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F153.jpg,side,37,7,talking_phone_right,153,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F154.jpg,side,37,7,talking_phone_right,154,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F155.jpg,side,37,7,talking_phone_right,155,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F156.jpg,side,37,7,talking_phone_right,156,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F157.jpg,side,37,7,talking_phone_right,157,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F158.jpg,side,37,7,talking_phone_right,158,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F159.jpg,side,37,7,talking_phone_right,159,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F16.jpg,side,37,7,talking_phone_right,16,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F160.jpg,side,37,7,talking_phone_right,160,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F161.jpg,side,37,7,talking_phone_right,161,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F162.jpg,side,37,7,talking_phone_right,162,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F163.jpg,side,37,7,talking_phone_right,163,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F164.jpg,side,37,7,talking_phone_right,164,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F165.jpg,side,37,7,talking_phone_right,165,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F166.jpg,side,37,7,talking_phone_right,166,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F167.jpg,side,37,7,talking_phone_right,167,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F168.jpg,side,37,7,talking_phone_right,168,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F169.jpg,side,37,7,talking_phone_right,169,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F17.jpg,side,37,7,talking_phone_right,17,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F170.jpg,side,37,7,talking_phone_right,170,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F171.jpg,side,37,7,talking_phone_right,171,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F172.jpg,side,37,7,talking_phone_right,172,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F173.jpg,side,37,7,talking_phone_right,173,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F174.jpg,side,37,7,talking_phone_right,174,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F175.jpg,side,37,7,talking_phone_right,175,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F176.jpg,side,37,7,talking_phone_right,176,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F18.jpg,side,37,7,talking_phone_right,18,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F19.jpg,side,37,7,talking_phone_right,19,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F2.jpg,side,37,7,talking_phone_right,2,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F20.jpg,side,37,7,talking_phone_right,20,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F21.jpg,side,37,7,talking_phone_right,21,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F22.jpg,side,37,7,talking_phone_right,22,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F23.jpg,side,37,7,talking_phone_right,23,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F24.jpg,side,37,7,talking_phone_right,24,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F25.jpg,side,37,7,talking_phone_right,25,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F26.jpg,side,37,7,talking_phone_right,26,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F27.jpg,side,37,7,talking_phone_right,27,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F28.jpg,side,37,7,talking_phone_right,28,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F29.jpg,side,37,7,talking_phone_right,29,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F3.jpg,side,37,7,talking_phone_right,3,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F30.jpg,side,37,7,talking_phone_right,30,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F31.jpg,side,37,7,talking_phone_right,31,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F32.jpg,side,37,7,talking_phone_right,32,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F33.jpg,side,37,7,talking_phone_right,33,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F34.jpg,side,37,7,talking_phone_right,34,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F35.jpg,side,37,7,talking_phone_right,35,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F36.jpg,side,37,7,talking_phone_right,36,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F37.jpg,side,37,7,talking_phone_right,37,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F38.jpg,side,37,7,talking_phone_right,38,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F39.jpg,side,37,7,talking_phone_right,39,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F4.jpg,side,37,7,talking_phone_right,4,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F40.jpg,side,37,7,talking_phone_right,40,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F41.jpg,side,37,7,talking_phone_right,41,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F42.jpg,side,37,7,talking_phone_right,42,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F43.jpg,side,37,7,talking_phone_right,43,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F44.jpg,side,37,7,talking_phone_right,44,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F45.jpg,side,37,7,talking_phone_right,45,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F46.jpg,side,37,7,talking_phone_right,46,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F47.jpg,side,37,7,talking_phone_right,47,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F48.jpg,side,37,7,talking_phone_right,48,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F49.jpg,side,37,7,talking_phone_right,49,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F5.jpg,side,37,7,talking_phone_right,5,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F50.jpg,side,37,7,talking_phone_right,50,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F51.jpg,side,37,7,talking_phone_right,51,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F52.jpg,side,37,7,talking_phone_right,52,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F53.jpg,side,37,7,talking_phone_right,53,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F54.jpg,side,37,7,talking_phone_right,54,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F55.jpg,side,37,7,talking_phone_right,55,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F56.jpg,side,37,7,talking_phone_right,56,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F57.jpg,side,37,7,talking_phone_right,57,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F58.jpg,side,37,7,talking_phone_right,58,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F59.jpg,side,37,7,talking_phone_right,59,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F6.jpg,side,37,7,talking_phone_right,6,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F60.jpg,side,37,7,talking_phone_right,60,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F61.jpg,side,37,7,talking_phone_right,61,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F62.jpg,side,37,7,talking_phone_right,62,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F63.jpg,side,37,7,talking_phone_right,63,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F64.jpg,side,37,7,talking_phone_right,64,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F65.jpg,side,37,7,talking_phone_right,65,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F66.jpg,side,37,7,talking_phone_right,66,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F67.jpg,side,37,7,talking_phone_right,67,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F68.jpg,side,37,7,talking_phone_right,68,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F69.jpg,side,37,7,talking_phone_right,69,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F7.jpg,side,37,7,talking_phone_right,7,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F70.jpg,side,37,7,talking_phone_right,70,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F71.jpg,side,37,7,talking_phone_right,71,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F72.jpg,side,37,7,talking_phone_right,72,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F73.jpg,side,37,7,talking_phone_right,73,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F74.jpg,side,37,7,talking_phone_right,74,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F75.jpg,side,37,7,talking_phone_right,75,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F76.jpg,side,37,7,talking_phone_right,76,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F77.jpg,side,37,7,talking_phone_right,77,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F78.jpg,side,37,7,talking_phone_right,78,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F79.jpg,side,37,7,talking_phone_right,79,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F8.jpg,side,37,7,talking_phone_right,8,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F80.jpg,side,37,7,talking_phone_right,80,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F81.jpg,side,37,7,talking_phone_right,81,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F82.jpg,side,37,7,talking_phone_right,82,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F83.jpg,side,37,7,talking_phone_right,83,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F84.jpg,side,37,7,talking_phone_right,84,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F85.jpg,side,37,7,talking_phone_right,85,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F86.jpg,side,37,7,talking_phone_right,86,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F87.jpg,side,37,7,talking_phone_right,87,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F88.jpg,side,37,7,talking_phone_right,88,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F89.jpg,side,37,7,talking_phone_right,89,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F9.jpg,side,37,7,talking_phone_right,9,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F90.jpg,side,37,7,talking_phone_right,90,7,phone_use
D:\Skripsi\Experiment\data\raw\RGB1\S37\AC7\RGB1_SUB37ACT7F91.jpg,side,37,7,talking_phone_right,91,7,phone_use
