subject_id,activity_id,frame,filepath_front,filepath_side,binary_label
13,7,128,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F128.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F128.jpg,phone_use
13,7,129,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F129.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F129.jpg,phone_use
13,7,13,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F13.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F13.jpg,phone_use
13,7,130,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F130.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F130.jpg,phone_use
13,7,131,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F131.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F131.jpg,phone_use
13,7,132,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F132.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F132.jpg,phone_use
13,7,133,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F133.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F133.jpg,phone_use
13,7,134,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F134.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F134.jpg,phone_use
13,7,135,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F135.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F135.jpg,phone_use
13,7,136,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F136.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F136.jpg,phone_use
13,7,137,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F137.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F137.jpg,phone_use
13,7,138,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F138.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F138.jpg,phone_use
13,7,139,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F139.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F139.jpg,phone_use
13,7,14,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F14.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F14.jpg,phone_use
13,7,140,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F140.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F140.jpg,phone_use
13,7,141,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F141.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F141.jpg,phone_use
13,7,142,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F142.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F142.jpg,phone_use
13,7,143,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F143.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F143.jpg,phone_use
13,7,144,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F144.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F144.jpg,phone_use
13,7,145,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F145.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F145.jpg,phone_use
13,7,146,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F146.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F146.jpg,phone_use
13,7,147,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F147.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F147.jpg,phone_use
13,7,15,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F15.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F15.jpg,phone_use
13,7,16,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F16.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F16.jpg,phone_use
13,7,17,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F17.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F17.jpg,phone_use
13,7,18,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F18.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F18.jpg,phone_use
13,7,19,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F19.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F19.jpg,phone_use
13,7,2,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F2.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F2.jpg,phone_use
13,7,20,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F20.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F20.jpg,phone_use
13,7,21,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F21.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F21.jpg,phone_use
13,7,22,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F22.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F22.jpg,phone_use
13,7,23,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F23.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F23.jpg,phone_use
13,7,24,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F24.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F24.jpg,phone_use
13,7,25,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F25.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F25.jpg,phone_use
13,7,26,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F26.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F26.jpg,phone_use
13,7,27,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F27.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F27.jpg,phone_use
13,7,28,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F28.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F28.jpg,phone_use
13,7,29,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F29.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F29.jpg,phone_use
13,7,3,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F3.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F3.jpg,phone_use
13,7,30,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F30.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F30.jpg,phone_use
13,7,31,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F31.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F31.jpg,phone_use
13,7,32,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F32.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F32.jpg,phone_use
13,7,33,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F33.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F33.jpg,phone_use
13,7,34,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F34.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F34.jpg,phone_use
13,7,35,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F35.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F35.jpg,phone_use
13,7,36,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F36.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F36.jpg,phone_use
13,7,37,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F37.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F37.jpg,phone_use
13,7,38,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F38.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F38.jpg,phone_use
13,7,39,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F39.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F39.jpg,phone_use
13,7,4,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F4.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F4.jpg,phone_use
13,7,40,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F40.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F40.jpg,phone_use
13,7,41,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F41.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F41.jpg,phone_use
13,7,42,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F42.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F42.jpg,phone_use
13,7,43,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F43.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F43.jpg,phone_use
13,7,44,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F44.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F44.jpg,phone_use
13,7,45,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F45.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F45.jpg,phone_use
13,7,46,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F46.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F46.jpg,phone_use
13,7,47,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F47.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F47.jpg,phone_use
13,7,48,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F48.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F48.jpg,phone_use
13,7,49,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F49.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F49.jpg,phone_use
13,7,5,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F5.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F5.jpg,phone_use
13,7,50,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F50.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F50.jpg,phone_use
13,7,51,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F51.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F51.jpg,phone_use
13,7,52,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F52.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F52.jpg,phone_use
13,7,53,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F53.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F53.jpg,phone_use
13,7,54,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F54.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F54.jpg,phone_use
13,7,55,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F55.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F55.jpg,phone_use
13,7,56,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F56.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F56.jpg,phone_use
13,7,57,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F57.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F57.jpg,phone_use
13,7,58,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F58.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F58.jpg,phone_use
13,7,59,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F59.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F59.jpg,phone_use
13,7,6,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F6.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F6.jpg,phone_use
13,7,60,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F60.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F60.jpg,phone_use
13,7,61,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F61.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F61.jpg,phone_use
13,7,62,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F62.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F62.jpg,phone_use
13,7,63,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F63.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F63.jpg,phone_use
13,7,64,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F64.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F64.jpg,phone_use
13,7,65,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F65.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F65.jpg,phone_use
13,7,66,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F66.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F66.jpg,phone_use
13,7,67,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F67.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F67.jpg,phone_use
13,7,68,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F68.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F68.jpg,phone_use
13,7,69,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F69.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F69.jpg,phone_use
13,7,7,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F7.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F7.jpg,phone_use
13,7,70,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F70.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F70.jpg,phone_use
13,7,71,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F71.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F71.jpg,phone_use
13,7,72,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F72.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F72.jpg,phone_use
13,7,73,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F73.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F73.jpg,phone_use
13,7,74,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F74.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F74.jpg,phone_use
13,7,75,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F75.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F75.jpg,phone_use
13,7,76,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F76.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F76.jpg,phone_use
13,7,77,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F77.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F77.jpg,phone_use
13,7,78,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F78.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F78.jpg,phone_use
13,7,79,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F79.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F79.jpg,phone_use
13,7,8,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F8.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F8.jpg,phone_use
13,7,80,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F80.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F80.jpg,phone_use
13,7,81,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F81.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F81.jpg,phone_use
13,7,82,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F82.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F82.jpg,phone_use
13,7,83,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F83.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F83.jpg,phone_use
13,7,84,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F84.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F84.jpg,phone_use
13,7,85,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F85.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F85.jpg,phone_use
13,7,86,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F86.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F86.jpg,phone_use
13,7,87,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F87.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F87.jpg,phone_use
13,7,88,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F88.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F88.jpg,phone_use
13,7,89,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F89.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F89.jpg,phone_use
13,7,9,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F9.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F9.jpg,phone_use
13,7,90,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F90.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F90.jpg,phone_use
13,7,91,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F91.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F91.jpg,phone_use
13,7,92,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F92.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F92.jpg,phone_use
13,7,93,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F93.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F93.jpg,phone_use
13,7,94,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F94.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F94.jpg,phone_use
13,7,95,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F95.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F95.jpg,phone_use
13,7,96,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F96.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F96.jpg,phone_use
13,7,97,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F97.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F97.jpg,phone_use
13,7,98,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F98.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F98.jpg,phone_use
13,7,99,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC7\RGB2_SUB13ACT7F99.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC7\RGB1_SUB13ACT7F99.jpg,phone_use
13,8,1,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC8\RGB2_SUB13ACT8F1.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC8\RGB1_SUB13ACT8F1.jpg,phone_use
13,8,10,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC8\RGB2_SUB13ACT8F10.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC8\RGB1_SUB13ACT8F10.jpg,phone_use
13,8,100,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC8\RGB2_SUB13ACT8F100.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC8\RGB1_SUB13ACT8F100.jpg,phone_use
13,8,101,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC8\RGB2_SUB13ACT8F101.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC8\RGB1_SUB13ACT8F101.jpg,phone_use
13,8,102,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC8\RGB2_SUB13ACT8F102.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC8\RGB1_SUB13ACT8F102.jpg,phone_use
13,8,103,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC8\RGB2_SUB13ACT8F103.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC8\RGB1_SUB13ACT8F103.jpg,phone_use
13,8,104,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC8\RGB2_SUB13ACT8F104.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC8\RGB1_SUB13ACT8F104.jpg,phone_use
13,8,105,D:\Skripsi\Experiment\data\raw\RGB2\S13\AC8\RGB2_SUB13ACT8F105.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S13\AC8\RGB1_SUB13ACT8F105.jpg,phone_use
